Transaction_ID,Sender_Customer_ID,Receiver_Customer_ID,Transaction_Amount_INR,Transaction_Timestamp,Payment_Channel,Origin_Country,Destination_Country,Ground_Truth_Label,Anomaly_Type,VCI,TPS,RTR,GRE,PGDS,S_Historical,S_Behavioral,S_Geographic,WRS,Risk_Tier
T9300292,C0049,C0190,24441,2025-04-08 13:18:52,UPI,India,India,1,Velocity-Spike,25.0,0.0,0.0,0.1,-0.9162,52.0,30.0,10.0,30.5,Low
T9000092,C0023,C0138,956536,2025-08-27 23:53:05,NEFT,Pakistan,India,1,Structuring,3.0,1.0,0.0,0.325,0.9265,79.2,37.71,32.5,46.78,Medium
T0038099,C0036,C0024,947482,2025-11-03 08:27:48,IMPS,Turkey,Germany,0,,1.0,1.0,0.0,0.325,-0.7203,29.2,28.0,32.5,29.42,Low
T9300750,C0043,C0018,32771,2024-07-17 13:51:17,UPI,India,India,1,Velocity-Spike,29.0,0.0,1.0,0.1,-0.6025,48.8,50.0,10.0,39.7,Low
T9300150,C0019,C0162,150433,2025-03-20 05:30:09,UPI,Nigeria,India,1,Velocity-Spike,22.0,0.0,0.0,0.325,-0.3495,55.6,30.0,32.5,37.02,Low
T0074555,C0059,C0123,1142937,2024-01-02 17:44:46,IMPS,USA,UAE,0,,0.0,0.0,0.0,0.425,-0.6497,8.0,0.0,42.5,12.62,Low
T0003103,C0003,C0122,505282,2025-08-15 02:04:31,IMPS,UAE,India,0,,0.0,0.0,0.0,0.325,-0.1798,18.0,0.0,32.5,12.62,Low
T0083198,C0064,C0180,588525,2025-10-19 16:12:31,UPI,India,Cayman Islands,0,,0.0,0.0,0.0,0.5,-0.0524,14.8,0.0,50.0,16.2,Low
T0259723,C0188,C0126,2376468,2025-10-21 10:41:42,NEFT,Pakistan,India,0,,0.0,0.0,0.0,0.325,2.6857,34.8,10.74,32.5,22.2,Low
T0091068,C0070,C0040,67841,2024-10-02 01:02:55,NEFT,UK,India,0,,0.0,0.0,0.0,0.125,-0.8497,14.4,0.0,12.5,6.72,Low
T0175548,C0135,C0006,5713106,2025-10-30 04:18:47,RTGS,India,India,0,,0.0,0.0,0.0,0.1,1.001,32.8,4.0,10.0,12.7,Low
T9301389,C0157,C0104,419021,2025-01-12 08:54:14,UPI,Nigeria,India,1,Velocity-Spike,14.0,0.0,0.0,0.325,-0.3119,58.4,30.0,32.5,37.72,Low
T9301234,C0051,C0176,101583,2025-09-25 10:28:03,UPI,India,India,1,Velocity-Spike,29.0,0.0,0.0,0.1,-0.4545,46.4,30.0,10.0,29.1,Low
T0269522,C0197,C0184,2481929,2025-06-10 07:55:55,IMPS,India,India,0,,0.0,0.0,0.0,0.1,-0.166,8.0,0.0,10.0,4.5,Low
T9300952,C0002,C0152,94145,2024-12-15 03:51:23,UPI,India,India,1,Velocity-Spike,12.0,0.0,1.0,0.1,-0.4705,46.4,50.0,10.0,39.1,Low
T0031683,C0032,C0058,1445375,2025-03-13 03:12:33,NEFT,UAE,India,0,,0.0,0.0,0.0,0.325,-0.5405,16.4,0.0,32.5,12.22,Low
T9300069,C0192,C0089,353496,2025-03-10 01:35:11,UPI,Pakistan,India,1,Velocity-Spike,8.0,0.0,0.6021,0.325,0.0873,55.6,36.39,32.5,40.22,Medium
T9300132,C0019,C0084,439909,2025-03-20 03:33:09,UPI,Nigeria,India,1,Velocity-Spike,16.0,0.0,0.0,0.325,0.2731,55.6,31.09,32.5,37.57,Low
T0183386,C0139,C0154,710652,2024-05-22 00:29:13,UPI,India,Nigeria,0,,0.0,0.0,0.0,0.425,-0.8058,10.8,0.0,42.5,13.32,Low
T9301483,C0041,C0157,301005,2025-09-20 20:06:10,UPI,UK,India,1,Velocity-Spike,29.0,0.0,0.651,0.125,-0.0256,46.8,43.02,12.5,36.34,Low
T0099825,C0075,C0149,976483,2024-11-07 08:15:33,UPI,Nigeria,India,0,,0.0,1.0,0.0,0.325,0.5418,19.2,27.17,32.5,26.51,Low
T9301031,C0006,C0158,134241,2025-10-14 17:36:21,UPI,Turkey,India,1,Velocity-Spike,29.0,0.0,1.0,0.325,-0.6117,99.6,50.0,32.5,58.02,Medium
T0177792,C0135,C0155,1120052,2024-04-29 21:23:20,IMPS,India,India,0,,0.0,0.0,0.0,0.1,-0.658,12.8,0.0,10.0,5.7,Low
T0123847,C0094,C0127,3257558,2025-06-29 07:16:11,UPI,India,UK,0,,0.0,0.0,0.0,0.125,0.1141,10.8,0.46,12.5,6.06,Low
T0179229,C0135,C0171,2679467,2025-10-17 19:04:27,UPI,India,India,0,,0.0,0.0,0.0,0.1,-0.0947,12.8,0.0,10.0,5.7,Low
T0119172,C0094,C0142,6471891,2025-06-01 13:44:41,IMPS,India,UAE,0,,0.0,0.0,0.0,0.425,1.2751,10.8,5.1,42.5,15.88,Low
T9300582,C0178,C0091,169178,2025-07-28 20:58:51,UPI,India,India,1,Velocity-Spike,29.0,0.0,0.0,0.1,-0.3091,67.6,30.0,10.0,34.4,Low
T9301256,C0184,C0165,397561,2024-10-29 05:54:48,UPI,India,India,1,Velocity-Spike,17.0,0.0,0.8309,0.1,0.182,67.2,47.35,10.0,42.98,Medium
T0032828,C0032,C0041,515851,2025-06-03 19:44:08,IMPS,UAE,Germany,0,,0.0,0.0,0.0,0.325,-0.8762,16.4,0.0,32.5,12.22,Low
T0152713,C0116,C0120,6766025,2024-07-27 01:33:05,Card,India,India,0,,0.0,0.0,0.0,0.1,1.3814,10.0,5.53,10.0,7.76,Low
T0001934,C0003,C0195,473670,2024-09-18 18:41:38,UPI,UAE,India,0,,0.0,0.0,0.0,0.325,-0.2282,38.0,0.0,32.5,17.62,Low
T9300331,C0091,C0100,476247,2024-11-22 17:16:48,UPI,Germany,India,1,Velocity-Spike,29.0,0.0,0.0,0.125,0.028,71.2,30.11,12.5,35.98,Low
T0253472,C0181,C0194,331207,2025-03-06 12:04:31,NEFT,India,India,0,,0.0,0.0,0.0,0.1,-0.4464,11.6,0.0,10.0,5.4,Low
T9300809,C0189,C0158,171702,2025-03-20 09:44:46,UPI,UAE,India,1,Velocity-Spike,21.0,0.0,0.0,0.325,-0.5416,97.2,30.0,32.5,47.42,Medium
T9300584,C0178,C0167,353896,2025-07-29 01:08:51,UPI,India,India,1,Velocity-Spike,28.4828,0.0,0.0,0.1,0.0881,47.6,30.35,10.0,29.58,Low
T0265369,C0196,C0136,871359,2024-07-25 10:41:00,IMPS,Germany,UAE,0,,0.0,0.0,0.0,0.425,0.3808,11.6,1.52,42.5,14.28,Low
T0057865,C0039,C0183,2034497,2024-09-07 07:49:03,IMPS,India,India,0,,0.0,0.0,0.0,0.1,-0.3277,10.0,0.0,10.0,5.0,Low
T0183615,C0139,C0013,1010254,2025-02-15 16:34:20,UPI,India,USA,0,,0.0,0.0,0.0,0.125,-0.6976,10.8,0.0,12.5,5.82,Low
T9300368,C0121,C0101,194754,2025-04-06 16:51:49,UPI,India,India,1,Velocity-Spike,10.0,0.0,1.0,0.1,-0.2541,47.2,50.0,10.0,39.3,Low
T0148327,C0114,C0065,1978440,2025-10-28 21:37:06,SWIFT,UK,Germany,0,,0.0,0.0,0.0,0.125,-0.3479,10.8,0.0,12.5,5.82,Low
T0175798,C0135,C0017,1165160,2025-06-04 21:46:33,IMPS,India,UK,0,,0.0,0.0,0.0,0.125,-0.6417,32.8,0.0,12.5,11.32,Low
T9300830,C0189,C0010,218564,2025-03-20 21:52:46,UPI,UAE,India,1,Velocity-Spike,29.0,0.0,0.0,0.325,-0.454,77.2,30.0,32.5,42.42,Medium
T0174065,C0133,C0044,137103,2025-12-18 20:18:45,NEFT,UAE,Singapore,0,,0.0,0.0,0.0,0.325,-0.3781,36.8,0.0,32.5,17.32,Low
T0071604,C0054,C0140,322925,2025-06-29 02:43:37,UPI,UK,India,0,,0.0,0.0,0.0,0.125,-0.4591,14.0,0.0,12.5,6.62,Low
T9300898,C0023,C0096,347229,2024-05-22 09:27:45,UPI,Pakistan,India,1,Velocity-Spike,4.0,0.0,0.0,0.325,-0.2133,99.2,12.0,32.5,38.92,Low
T0153798,C0117,C0024,319796,2025-08-11 13:50:03,RTGS,Turkey,India,0,,0.0,0.0,0.0,0.325,0.0148,19.6,0.06,32.5,13.06,Low
T0109325,C0085,C0136,179095,2024-06-30 16:11:00,IMPS,Singapore,India,0,,0.0,0.0,0.0,0.125,-0.2878,7.2,0.0,12.5,4.92,Low
T9300485,C0053,C0028,484236,2024-10-08 04:24:29,UPI,India,India,1,Velocity-Spike,19.0,0.0,0.0,0.1,0.3685,46.8,31.47,10.0,29.94,Low
T0080023,C0061,C0143,388108,2024-06-04 13:25:15,UPI,Nigeria,India,0,,0.0,0.0,0.0,0.325,-0.3593,27.2,0.0,32.5,14.92,Low
T9300019,C0063,C0093,431743,2024-12-16 18:15:58,UPI,India,India,1,Velocity-Spike,29.0,0.0,0.0,0.1,0.2556,46.8,31.02,10.0,29.71,Low
T9300962,C0002,C0065,457997,2024-12-15 05:26:23,UPI,India,India,1,Velocity-Spike,17.0,0.0,1.0,0.1,0.312,46.4,51.25,10.0,39.72,Low
T0158112,C0119,C0151,4319499,2025-05-10 07:51:15,IMPS,Cayman Islands,India,0,,0.0,0.0,0.0,0.375,0.4977,24.8,1.99,37.5,16.57,Low
T0058431,C0040,C0037,200456,2024-06-12 13:19:23,NEFT,India,Pakistan,0,,0.0,0.0,0.0,0.425,-0.2419,8.8,0.0,42.5,12.82,Low
T0063676,C0048,C0111,655153,2024-10-13 14:02:13,UPI,Germany,Pakistan,0,,0.0,0.0,0.0,0.425,0.0497,11.6,0.2,42.5,13.62,Low
T0095036,C0072,C0183,307710,2025-02-13 21:38:36,IMPS,Germany,India,0,,0.0,0.0,0.0,0.125,-0.4824,13.2,0.0,12.5,6.42,Low
T9300020,C0063,C0053,21903,2024-12-16 11:45:58,UPI,India,India,1,Velocity-Spike,9.0,0.0,0.0,0.1,-0.6259,46.8,27.0,10.0,27.7,Low
T9300548,C0178,C0015,44566,2025-07-28 02:08:51,UPI,India,India,1,Velocity-Spike,7.0,0.0,1.0,0.1,-0.5771,47.6,41.0,10.0,34.9,Low
T9300087,C0192,C0125,90605,2025-03-10 07:03:11,UPI,Pakistan,India,1,Velocity-Spike,21.0,0.0,1.0,0.325,-0.4781,55.6,50.0,32.5,47.02,Medium
T9301339,C0017,C0080,305152,2025-08-19 13:43:27,UPI,Pakistan,India,1,Velocity-Spike,29.0,0.0,0.0,0.325,-0.292,79.2,30.0,32.5,42.92,Medium
T0212834,C0159,C0035,1069203,2024-02-11 18:56:39,IMPS,India,Germany,0,,0.0,0.0,0.0,0.125,-0.6763,30.4,0.0,12.5,10.72,Low
T0038654,C0036,C0112,512759,2025-09-27 03:06:22,UPI,Turkey,UK,0,,0.0,0.0,0.0,0.325,-0.8773,29.2,0.0,32.5,15.42,Low
T0247965,C0179,C0033,531956,2025-04-26 20:09:59,UPI,India,India,0,,0.0,0.0,0.0,0.1,-0.139,12.0,0.0,10.0,5.5,Low
T0101099,C0077,C0086,628173,2025-04-17 01:33:30,UPI,USA,India,0,,0.0,0.0,0.0,0.125,0.0084,13.6,0.03,12.5,6.54,Low
T0180857,C0137,C0138,121065,2024-10-16 01:17:06,NEFT,Germany,India,0,,0.0,0.0,0.0,0.125,-0.4126,8.0,0.0,12.5,5.12,Low
T0018863,C0020,C0148,194576,2025-12-06 03:41:36,IMPS,Turkey,North Korea,0,,0.0,0.0,0.0,1.0,-0.6557,28.4,0.0,100.0,32.1,Low
T9300213,C0104,C0003,88112,2025-05-27 15:23:06,UPI,North Korea,India,1,Velocity-Spike,29.0,0.0,0.0,0.575,-0.4835,62.8,30.0,57.5,45.08,Medium
T0225617,C0166,C0100,225298,2025-04-24 06:15:15,IMPS,India,India,0,,0.0,0.0,0.0,0.1,-0.6086,13.2,0.0,10.0,5.8,Low
T9300297,C0049,C0023,32418,2025-04-08 04:36:52,UPI,India,India,1,Velocity-Spike,28.3878,0.0,0.0,0.1,-0.904,72.0,30.0,10.0,35.5,Low
T9300012,C0063,C0089,446281,2024-12-16 11:08:58,UPI,India,India,1,Velocity-Spike,6.0,0.0,0.0,0.1,0.2868,46.8,19.15,10.0,23.78,Low
T9300956,C0002,C0188,340049,2024-12-15 02:56:23,UPI,India,India,1,Velocity-Spike,7.0,0.0,1.0,0.1,0.0583,46.4,41.23,10.0,34.71,Low
T0056312,C0039,C0140,2937982,2025-03-06 17:36:19,UPI,India,UK,0,,0.0,0.0,0.0,0.125,-0.0013,10.0,0.0,12.5,5.62,Low
T9300510,C0053,C0109,76565,2024-10-08 15:14:29,UPI,India,India,1,Velocity-Spike,29.0,0.0,0.0,0.1,-0.5083,46.8,30.0,10.0,29.2,Low
T9300083,C0192,C0172,318107,2025-03-10 06:43:11,UPI,Pakistan,India,1,Velocity-Spike,19.0,0.0,0.6691,0.325,0.0112,55.6,43.43,32.5,43.74,Medium
T9000026,C0165,C0063,955387,2025-09-20 07:46:36,NEFT,Germany,India,1,Structuring,2.0,1.0,0.0,0.125,0.9243,45.6,34.7,12.5,31.88,Low
T0264286,C0193,C0167,1193907,2024-11-02 21:18:40,IMPS,India,India,0,,0.0,0.0,0.0,0.1,0.8747,14.4,3.5,10.0,7.85,Low
T0251593,C0180,C0070,2787911,2025-12-17 17:52:39,UPI,India,India,0,,0.0,0.0,0.0,0.1,-0.0555,8.0,0.0,10.0,4.5,Low
T9300381,C0121,C0155,35043,2025-04-06 20:49:49,UPI,India,India,1,Velocity-Spike,29.0,0.0,1.0,0.1,-0.5976,47.2,50.0,10.0,39.3,Low
T0160304,C0119,C0048,942113,2024-01-29 08:16:46,UPI,Cayman Islands,UK,0,,0.0,1.0,0.0,0.375,-0.7222,24.8,25.0,37.5,28.08,Low
T9300700,C0021,C0164,339228,2025-02-15 07:47:32,UPI,Turkey,India,1,Velocity-Spike,29.0,0.0,0.0,0.325,0.0566,52.4,30.23,32.5,36.34,Low
T9301163,C0084,C0097,360786,2025-07-01 10:25:28,UPI,India,India,1,Velocity-Spike,19.0,0.0,0.0,0.1,0.1029,47.6,30.41,10.0,29.6,Low
T0009398,C0014,C0161,118821,2024-05-29 20:52:28,NEFT,India,India,0,,0.0,0.0,0.0,0.1,-1.0196,8.4,0.0,10.0,4.6,Low
T9301212,C0051,C0157,83659,2025-09-25 10:08:03,UPI,India,India,1,Velocity-Spike,29.0,0.0,0.0,0.1,-0.4931,46.4,30.0,10.0,29.1,Low
T9000082,C0157,C0031,959087,2024-07-28 07:03:32,NEFT,Nigeria,India,1,Structuring,0.0,1.0,0.0,0.325,0.5151,58.4,27.06,32.5,36.25,Low
T0040182,C0036,C0069,486930,2024-02-03 16:32:16,IMPS,Turkey,India,0,,0.0,0.0,0.0,0.325,-0.8866,29.2,0.0,32.5,15.42,Low
T9301411,C0157,C0136,150232,2025-01-12 17:20:14,UPI,Nigeria,India,1,Velocity-Spike,27.6957,0.0,0.0,0.325,-0.7236,58.4,30.0,32.5,37.72,Low
T9300056,C0063,C0100,99234,2024-12-17 06:01:58,UPI,India,India,1,Velocity-Spike,29.0,0.0,0.0,0.1,-0.4596,46.8,30.0,10.0,29.2,Low
T0259610,C0188,C0009,704457,2024-09-01 19:31:48,UPI,Pakistan,India,0,,0.0,0.0,0.0,0.325,0.1252,34.8,0.5,32.5,17.08,Low
T0194565,C0143,C0032,4614082,2024-02-09 09:19:00,NEFT,India,Germany,0,,0.0,0.0,0.0619,0.125,0.6041,10.0,3.65,12.5,7.45,Low
T0254868,C0183,C0157,256971,2025-12-15 23:36:49,IMPS,India,Cayman Islands,0,,0.0,0.0,0.0,0.5,-0.5601,14.4,0.0,50.0,16.1,Low
T9300719,C0043,C0129,377815,2024-07-17 02:14:17,UPI,India,India,1,Velocity-Spike,6.0,0.0,1.0,0.1,0.1396,48.8,38.56,10.0,33.98,Low
T0135171,C0105,C0167,704397,2025-08-02 16:23:23,IMPS,Pakistan,India,0,,0.0,0.0,0.0,0.325,0.1251,17.2,0.5,32.5,12.68,Low
T0179301,C0135,C0067,9320968,2025-01-13 14:35:55,SWIFT,India,India,0,,0.0,0.0,0.0,0.1,2.3042,12.8,9.22,10.0,10.31,Low
T0239604,C0171,C0177,267042,2024-01-18 09:40:26,UPI,India,India,0,,0.0,0.0,0.0,0.1,-0.5447,12.4,0.0,10.0,5.6,Low
T0037115,C0036,C0061,503110,2025-03-23 23:41:18,Card,Turkey,India,0,,0.0,0.0,0.0,0.325,-0.8808,29.2,0.0,32.5,15.42,Low
T9300347,C0091,C0193,337043,2024-11-22 09:56:48,UPI,Germany,India,1,Velocity-Spike,29.0,0.0,0.0,0.125,-0.2324,71.2,30.0,12.5,35.92,Low
T9300603,C0123,C0008,187947,2025-11-28 20:17:02,UPI,India,India,1,Velocity-Spike,5.0,0.0,0.0,0.1,-0.2688,46.8,15.0,10.0,21.7,Low
T9300940,C0023,C0058,440948,2024-05-22 21:29:45,UPI,Pakistan,India,1,Velocity-Spike,29.0,0.0,0.0,0.325,-0.038,79.2,30.0,32.5,42.92,Medium
T0144134,C0113,C0119,238217,2024-08-04 09:12:58,NEFT,India,India,0,,0.0,0.0,0.0,0.1,-0.5888,12.4,0.0,10.0,5.6,Low
T9301469,C0041,C0085,244523,2025-09-21 05:54:10,UPI,UK,India,1,Velocity-Spike,29.0,0.0,0.0,0.125,-0.1471,46.8,30.0,12.5,29.82,Low
T0061325,C0044,C0174,1476442,2024-11-14 01:50:57,IMPS,Iran,India,0,,0.0,0.0,0.0,0.575,1.3074,44.8,5.23,57.5,28.19,Low
T0207086,C0154,C0193,2552668,2024-02-08 12:06:59,UPI,India,UK,0,,0.0,0.0,0.0,0.125,-0.1405,8.0,0.0,12.5,5.12,Low
T0074295,C0059,C0055,430641,2024-05-26 11:59:58,UPI,USA,India,0,,0.0,0.0,0.0,0.125,-0.907,8.0,0.0,12.5,5.12,Low
T0206831,C0154,C0184,2157208,2025-07-28 18:20:27,IMPS,India,India,0,,0.0,0.0,0.0,0.1,-0.2833,8.0,0.0,10.0,4.5,Low
T0098568,C0074,C0079,2392757,2025-09-12 03:14:29,IMPS,India,USA,0,,0.0,0.0,0.0,0.125,2.7106,14.4,10.84,12.5,12.14,Low
T0254625,C0183,C0008,388266,2024-04-05 08:56:17,IMPS,India,Germany,0,,0.0,0.0,0.0,0.125,-0.359,14.4,0.0,12.5,6.72,Low
T9300716,C0043,C0130,87194,2024-07-17 00:57:17,UPI,India,India,1,Velocity-Spike,2.0,0.0,1.0,0.1,-0.4855,48.8,26.0,10.0,27.7,Low
T0010645,C0014,C0140,306639,2025-12-03 02:37:56,UPI,India,Turkey,0,,0.0,0.0,0.0,0.425,-0.9518,8.4,0.0,42.5,12.72,Low
T0218966,C0162,C0074,2404633,2024-01-27 08:21:07,UPI,India,Singapore,0,,0.0,0.0,0.0,0.125,-0.194,8.0,0.0,12.5,5.12,Low
T0232696,C0167,C0091,3444791,2025-04-07 19:13:34,IMPS,India,Nigeria,0,,0.0,0.0,0.0,0.425,0.1817,30.8,0.73,42.5,18.69,Low
T9100047,C0054,C0128,1264315,2025-02-19 18:50:29,RTGS,India,UAE,1,Layering,0.0,0.0,0.0,0.425,0.9825,14.0,3.93,42.5,16.09,Low
T9000027,C0165,C0180,984762,2025-09-20 09:46:36,IMPS,Germany,India,1,Structuring,3.0,1.0,0.0,0.125,0.9793,45.6,37.92,12.5,33.48,Low
T9000047,C0035,C0059,980080,2024-06-17 02:04:34,NEFT,Germany,India,1,Structuring,1.3077,1.0,0.0,0.125,0.9705,73.2,32.81,12.5,37.83,Low
T0003656,C0004,C0155,615774,2025-09-05 13:38:33,UPI,India,India,0,,0.0,0.0,0.0,0.1,0.6514,9.2,2.61,10.0,6.1,Low
T0266701,C0196,C0181,424732,2025-12-03 04:49:24,UPI,Germany,India,0,,0.0,0.0,0.0,0.125,-0.3032,11.6,0.0,12.5,6.02,Low
T9301101,C0111,C0094,456257,2025-10-12 05:49:46,UPI,India,India,1,Velocity-Spike,29.0,0.0,0.0,0.1,0.3083,48.0,31.23,10.0,30.12,Low
T0195843,C0144,C0185,4302182,2025-05-27 14:08:06,UPI,India,India,0,,0.0,0.0,0.0,0.1,0.4914,11.2,1.97,10.0,6.28,Low
T9300761,C0043,C0163,438086,2024-07-17 20:14:17,UPI,India,India,1,Velocity-Spike,29.0,0.0,1.0,0.1,0.2692,48.8,51.08,10.0,40.24,Medium
T9301157,C0084,C0160,396930,2025-07-01 13:43:28,UPI,India,India,1,Velocity-Spike,29.0,0.0,0.0,0.1,0.1807,47.6,30.72,10.0,29.76,Low
T0141400,C0111,C0059,191139,2024-11-07 15:16:44,NEFT,India,India,0,,0.0,0.0,0.0,0.1,-0.2619,48.0,0.0,10.0,14.5,Low
T9301359,C0017,C0083,43156,2025-08-19 21:51:27,UPI,Pakistan,India,1,Velocity-Spike,29.0,0.0,0.0,0.325,-0.7821,79.2,30.0,32.5,42.92,Medium
T0172976,C0131,C0126,4765811,2025-06-08 17:37:23,UPI,USA,India,0,,0.0,0.0,0.0,0.125,0.6589,8.4,2.64,12.5,6.54,Low
T0071451,C0054,C0155,103375,2024-02-22 19:52:08,UPI,UK,India,0,,0.0,0.0,0.0,0.125,-0.7953,14.0,0.0,12.5,6.62,Low
T9300281,C0049,C0141,434725,2025-04-08 07:08:52,UPI,India,India,1,Velocity-Spike,28.4643,0.0,0.0,0.1,-0.2879,52.0,30.0,10.0,30.5,Low
T0126272,C0096,C0022,2636503,2025-06-11 19:44:50,NEFT,India,India,0,,0.0,0.0,0.0,0.1,4.069,45.6,16.28,10.0,22.04,Low
T9400020,C0123,C0052,1722042,2024-02-14 17:26:57,SWIFT,India,Iran,1,Geographic-Risk,0.0,0.0,0.0,0.8,3.0306,46.8,12.12,80.0,37.76,Low
T9300872,C0035,C0101,112249,2024-05-22 07:09:23,UPI,Germany,India,1,Velocity-Spike,29.0,0.0,0.0,0.125,-0.6528,73.2,30.0,12.5,36.42,Low
T0233068,C0167,C0126,5180583,2024-04-09 11:25:01,RTGS,India,USA,0,,0.0,0.0,0.0,0.125,0.8087,10.8,3.23,12.5,7.44,Low
T0014816,C0016,C0070,1626830,2024-11-17 23:13:51,UPI,Cayman Islands,India,0,,0.0,0.0,0.0,0.375,-0.4749,27.6,0.0,37.5,16.27,Low
T9300669,C0021,C0114,493456,2025-02-14 20:55:32,UPI,Turkey,India,1,Velocity-Spike,28.0,0.0,0.0,0.325,0.3883,52.4,31.55,32.5,37.0,Low
T0099542,C0075,C0146,871807,2024-08-15 02:46:26,IMPS,Nigeria,India,0,,0.0,0.0,0.0,0.325,0.3815,19.2,1.53,32.5,13.69,Low
T9301274,C0184,C0016,244024,2024-10-29 12:30:48,UPI,India,India,1,Velocity-Spike,29.0,0.0,0.0,0.1,-0.1482,47.2,30.0,10.0,29.3,Low
T9300487,C0053,C0010,258255,2024-10-08 01:35:29,UPI,India,India,1,Velocity-Spike,10.0,0.0,0.0,0.1,-0.1176,46.8,30.0,10.0,29.2,Low
T9300614,C0123,C0050,171226,2025-11-28 22:12:02,UPI,India,India,1,Velocity-Spike,14.0,0.0,0.0,0.1,-0.3047,46.8,30.0,10.0,29.2,Low
T0225706,C0166,C0073,418689,2025-02-13 17:50:22,SWIFT,India,India,0,,0.0,0.0,0.0,0.1,-0.3124,13.2,0.0,10.0,5.8,Low
T0056123,C0039,C0091,2700203,2024-12-11 14:06:27,UPI,India,India,0,,0.0,0.0,0.0,0.1,-0.0872,30.0,0.0,10.0,10.0,Low
T0252425,C0181,C0176,317022,2024-11-16 22:15:26,IMPS,India,India,0,,1.0,0.0,0.0,0.1,-0.4681,11.6,3.0,10.0,6.9,Low
T9301354,C0017,C0178,92327,2025-08-19 22:02:27,UPI,Pakistan,India,1,Velocity-Spike,29.0,0.0,0.0,0.325,-0.6901,79.2,30.0,32.5,42.92,Medium
T0045496,C0037,C0040,2219662,2024-01-18 06:41:31,IMPS,India,India,0,,1.0,0.0,0.0,0.1,-0.2608,8.8,3.0,10.0,6.2,Low
T9300777,C0189,C0006,203726,2025-03-20 05:46:46,UPI,UAE,India,1,Velocity-Spike,4.0,0.0,0.0,0.325,-0.4817,97.2,12.0,32.5,38.42,Low
T0183011,C0139,C0149,2260154,2025-12-29 06:26:42,UPI,India,India,0,,0.0,0.0,0.0,0.1,-0.2462,10.8,0.0,10.0,5.2,Low
T9301380,C0157,C0181,73315,2025-01-12 10:01:14,UPI,Nigeria,India,1,Velocity-Spike,17.0,0.0,0.0,0.325,-0.8414,58.4,30.0,32.5,37.72,Low
T0046631,C0037,C0102,1245407,2025-04-24 16:05:07,UPI,India,Iran,0,,0.0,0.0,0.0,0.8,-0.6127,8.8,0.0,80.0,22.2,Low
T0228062,C0167,C0061,6410262,2024-11-28 18:16:15,NEFT,India,India,0,,0.0,0.0,0.0,0.1,1.2529,10.8,5.01,10.0,7.7,Low
T9300528,C0053,C0200,225044,2024-10-08 09:32:29,UPI,India,India,1,Velocity-Spike,29.0,0.0,0.0,0.1,-0.189,46.8,30.0,10.0,29.2,Low
T0002253,C0003,C0081,505954,2025-02-28 23:21:18,UPI,UAE,UK,0,,0.0,0.0,0.0,0.325,-0.1788,18.0,0.0,32.5,12.62,Low
T0048839,C0038,C0130,8591106,2024-04-01 18:24:12,NEFT,Myanmar,India,0,,0.0,0.0,0.0,0.575,2.0406,41.2,8.16,57.5,28.76,Low
T0021968,C0027,C0135,504177,2025-03-03 16:32:52,UPI,India,India,0,,0.0,0.0,0.0,0.1,-0.1815,12.0,0.0,10.0,5.5,Low
T9300241,C0049,C0091,414455,2025-04-07 11:48:52,UPI,India,India,1,Velocity-Spike,0.0,0.0,1.0,0.1,-0.3189,72.0,20.0,10.0,30.5,Low
T0172569,C0131,C0093,2574483,2025-12-22 15:51:09,IMPS,USA,India,0,,0.0,0.0,0.0,0.125,-0.1326,8.4,0.0,12.5,5.22,Low
T0088303,C0067,C0152,269677,2024-08-01 13:07:11,RTGS,India,Germany,0,,0.0,0.0,0.0,0.125,-0.5406,12.0,0.0,12.5,6.12,Low
T0055702,C0039,C0051,2024396,2024-06-15 14:34:52,IMPS,India,India,0,,0.0,0.0,0.0,0.1,-0.3313,10.0,0.0,10.0,5.0,Low
T9301203,C0051,C0096,471551,2025-09-25 08:46:03,UPI,India,India,1,Velocity-Spike,24.0,0.0,0.0,0.1,0.3412,66.4,31.36,10.0,34.78,Low
T0212192,C0159,C0133,1132398,2025-06-09 06:50:09,IMPS,India,India,0,,1.0,0.0,0.0,0.1,-0.6535,10.4,3.0,10.0,6.6,Low
T9301144,C0084,C0067,471705,2025-07-01 10:11:28,UPI,India,India,1,Velocity-Spike,17.0,0.0,0.0,0.1,0.3415,47.6,31.37,10.0,30.08,Low
T0254195,C0183,C0044,654891,2025-09-15 08:43:14,UPI,India,India,0,,0.0,0.0,0.0,0.1,0.0493,34.4,0.2,10.0,11.2,Low
T9100052,C0041,C0042,4268640,2024-03-29 15:15:33,SWIFT,India,UAE,1,Layering,0.0,0.0,0.0,0.425,5.0,46.8,20.0,42.5,32.33,Low
T0022682,C0027,C0019,582927,2025-01-23 16:48:23,RTGS,India,Germany,0,,0.0,0.0,0.0,0.125,-0.0609,12.0,0.0,12.5,6.12,Low
T0252368,C0181,C0009,252984,2024-10-06 17:38:36,IMPS,India,India,0,,0.0,0.0,0.0,0.1,-0.5662,11.6,0.0,10.0,5.4,Low
T9300589,C0178,C0001,492331,2025-07-28 17:28:51,UPI,India,India,1,Velocity-Spike,29.0,0.0,0.0,0.1,0.3859,47.6,31.54,10.0,30.17,Low
T9300092,C0192,C0093,68894,2025-03-10 11:29:11,UPI,Pakistan,India,1,Velocity-Spike,29.0,0.0,1.0,0.325,-0.5248,55.6,50.0,32.5,47.02,Medium
